image_path,emotion_class,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S137_001_00000014.png,surprise,0.83102721,0.57641381,0.195150197,0.732590795,0.151473179,0,0.203485101,0.104907379,0,0.036225509,0.130943134,0.169130191,0.222344637,1,0.45607087,0.010446141,0.999714196,0.87291187,0.071988188,0.09509743
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S138_004_00000013.png,surprise,0.353453636,0.461681038,0.274460673,0.671136618,0.24058041,0,0.200020775,0.096786752,0,0.117316231,0.151791543,0.338850319,0.249817029,1,0.376922309,0.00874245,0.999974847,0.636908531,0.128473297,0.068140574
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S005_001_00000001.png,newtral,0.535624146,0.137549311,0.339859664,0.334582955,0.087866753,0,0.120640628,0.000112545,0,0.030542754,0.044773571,0.43517071,0.457516342,0,0.276112318,0.163638115,0.006150529,0.065771148,0.028240047,0.036655556
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S010_001_00000001.png,newtral,0.354692608,0.118649974,0.164264038,0.322117448,0.111037314,0,0.12039201,0.000511338,1,0.144351229,0.589994669,0.420143962,0.57053405,0,0.489162922,0.669585347,0.017204745,0.238146186,0.698765516,0.038854301
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S010_002_00000001.png,newtral,0.442413509,0.149244398,0.127946615,0.377807498,0.09482649,0,0.08835721,0.00336824,0,0.074150339,0.505148947,0.526306391,0.539003968,0,0.674413443,0.666299284,0.061099634,0.193754151,0.532147765,0.021619558
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S010_003_00000001.png,newtral,0.44685486,0.126993582,0.189194679,0.380223781,0.07020653,0,0.090281032,0.000432426,0,0.013144013,0.170681119,0.709407151,0.498034596,0,0.246292084,0.430130661,0.005033123,0.087661929,0.196097121,0.044768739
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S010_004_00000001.png,newtral,0.386182904,0.099096775,0.409121573,0.388547182,0.065626323,0,0.099539861,0.003075108,0,0.016684351,0.185624629,0.63100481,0.473890513,0,0.466537803,0.515703917,0.016947128,0.148998767,0.371144265,0.030318441
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S010_005_00000001.png,newtral,0.307740539,0.122626297,0.169163942,0.373165488,0.088626735,0,0.091876425,0.000404593,0,0.020535646,0.203939512,0.654751599,0.460336536,0,0.441728026,0.381496489,0.015981641,0.075977303,0.232859835,0.032089517
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S010_006_00000001.png,newtral,0.496022522,0.149027914,0.107688516,0.358179808,0.083177961,0,0.082857661,0.001144595,1,0.099581838,0.283447921,0.741207302,0.48826161,0,0.519878209,0.552494347,0.019238347,0.344492912,0.461964697,0.035616115
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S011_001_00000001.png,newtral,0.617103636,0.103457987,0.247754186,0.389659107,0.057183549,0,0.097529694,0.003754006,0,0.022846069,0.187091783,0.233746544,0.599921525,0,0.375110567,0.350036055,0.023118408,0.053740751,0.25141415,0.042430781
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S011_002_00000001.png,newtral,0.531978071,0.13443324,0.307384789,0.513875127,0.05608087,0,0.072575249,0.000773528,0,0.019207634,0.070809945,0.199816078,0.593353689,0,0.307653874,0.221755415,0.013961867,0.052155294,0.378389984,0.03547642
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S011_003_00000001.png,newtral,0.537217855,0.137009576,0.203998059,0.546006978,0.06034378,0,0.080003299,0.00035992,0,0.016390096,0.156132594,0.460455149,0.577971637,0,0.342015177,0.264650971,0.001461386,0.0483323,0.347287923,0.028122444
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S011_004_00000001.png,newtral,0.532312095,0.116752654,0.349643856,0.335828573,0.075084887,0,0.11143785,0.000650563,0,0.029525608,0.31251964,0.633259475,0.544913352,0,0.44131133,0.54076612,0.000729848,0.056715045,0.190503597,0.03614644
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S011_005_00000001.png,newtral,0.63926667,0.133698508,0.324999958,0.372476012,0.065629102,0,0.092369251,0.002030648,0,0.032226045,0.251560628,0.312728345,0.584843159,0,0.290797532,0.349398673,0.000839154,0.067330174,0.306786448,0.047320623
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S011_006_00000001.png,newtral,0.55508548,0.090047367,0.194379807,0.331513464,0.086940974,0,0.129669696,0.001962029,0,0.039294332,0.435815811,0.459399343,0.557804227,0,0.427196831,0.489166468,0.005750195,0.069579363,0.319985539,0.037781615
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S014_001_00000001.png,newtral,0.51758486,0.155050382,0.216601476,0.524859726,0.060278438,0,0.091729827,0.000605455,0,0.014550525,0.232772484,0.293077916,0.551436841,0,0.498254865,0.215270028,0.043682743,0.090401888,0.160991162,0.023235317
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S014_002_00000001.png,newtral,0.521741092,0.258877784,0.276456267,0.442269087,0.091196485,0,0.134627372,0.002318845,1,0.022206701,0.187242135,0.596648216,0.635702848,0,0.388039649,0.330590218,0.005516115,0.057097398,0.063216023,0.032619461
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S014_003_00000001.png,newtral,0.536920667,0.272701353,0.337979019,0.355584443,0.092267878,0,0.107228369,0.006933009,0,0.03422413,0.214809179,0.47349304,0.59184289,0,0.246151969,0.250410885,0.003318205,0.060335323,0.286432534,0.030390615
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S014_004_00000001.png,newtral,0.405618548,0.284368604,0.473555744,0.428182185,0.100987606,0,0.127602294,0.007848597,0,0.027820632,0.205951229,0.601814091,0.628941536,0,0.243155956,0.233949646,0.003256806,0.095758021,0.072276071,0.017442958
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S014_005_00000001.png,newtral,0.561401784,0.263790399,0.372088283,0.332519531,0.100293875,0,0.134989932,0.000794991,1,0.045476384,0.226946279,0.216207474,0.609603465,0,0.292864025,0.241011173,0.00049696,0.082473949,0.169284821,0.042933013
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S022_001_00000001.png,newtral,0.413087159,0.143940464,0.160222962,0.354083717,0.10593684,0,0.131413043,0.00063756,0,0.018604713,0.159259558,0.151375964,0.485056281,0,0.425053,0.162315071,0.698032141,0.346251607,0.541475236,0.051352512
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S022_002_00000001.png,newtral,0.50425905,0.348644882,0.146620825,0.332314551,0.124948911,0,0.10429357,0.008557408,0,0.027152576,0.215953842,0.324309647,0.532692909,0,0.503051639,0.124991506,0.411145329,0.404587299,0.410502315,0.046525959
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S022_003_00000001.png,newtral,0.600026011,0.141071603,0.221028313,0.328788996,0.130676314,0,0.105205595,0.004127158,0,0.026973635,0.265726686,0.208447531,0.54598552,0,0.530630589,0.248477608,0.790882647,0.202386186,0.283967227,0.046800062
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S022_004_00000001.png,newtral,0.452518106,0.13312906,0.1945481,0.329729915,0.08940921,0,0.162337065,0.003585321,0,0.019985782,0.222433627,0.291173637,0.592937768,0,0.498464078,0.209998786,0.640289962,0.194294363,0.331407934,0.028858684
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S022_005_00000001.png,newtral,0.553912342,0.140212551,0.218389139,0.333268762,0.124871388,0,0.126742318,0.004418836,0,0.022718154,0.190705255,0.260049194,0.557958961,0,0.488076627,0.276156634,0.599559784,0.338974237,0.37271753,0.038805377
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S022_006_00000001.png,newtral,0.421868771,0.171765298,0.137086719,0.325782686,0.109593771,0,0.110653825,0.000525662,0,0.01655167,0.133762091,0.355947822,0.3991234,0,0.479022622,0.151463762,0.734697819,0.233226717,0.260150135,0.023819963
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S026_001_00000001.png,newtral,0.381350368,0.265672415,0.163507625,0.505820334,0.237584636,0,0.179608151,0.020343184,0,0.112722374,0.416574627,0.202884838,0.62324059,0,0.262455463,0.385565102,0.320813119,0.095117703,0.641337156,0.019723678
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S026_002_00000001.png,newtral,0.41903162,0.215516031,0.123700388,0.494511843,0.157588482,0,0.105395801,0.004977808,0,0.033168122,0.294306546,0.358123153,0.529961586,0,0.346371621,0.317373127,0.045429464,0.113420621,0.209870845,0.016664976
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S026_003_00000001.png,newtral,0.343012333,0.301172674,0.126817033,0.418720335,0.235307053,0,0.151644021,0.024651879,1,0.063361958,0.508047342,0.199148893,0.426029265,0,0.233870625,0.384034872,0.036058668,0.115419321,0.118597217,0.015363913
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S026_004_00000001.png,newtral,0.385532826,0.120389275,0.256100506,0.368246078,0.113626771,0,0.293886662,0.018479066,0,0.024782827,0.150541022,0.048067447,0.427575141,0,0.245265797,0.338614136,0.004018991,0.04259944,0.486780852,0.056343112
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S026_005_00000001.png,newtral,0.453222185,0.268549591,0.14611128,0.412879378,0.164312989,0,0.157445326,0.025126748,0,0.065527596,0.369559884,0.124129355,0.498775691,0,0.277632236,0.376774341,0.011285882,0.078222565,0.373912811,0.029836342
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S026_006_00000001.png,newtral,0.490305305,0.18225421,0.290581435,0.367753178,0.298683733,0,0.282738924,0.028156875,1,0.104778402,0.577379465,0.238059461,0.467317909,0,0.477409333,0.513092041,0.681862891,0.187553987,0.081101425,0.021803727
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S028_001_00000001.png,newtral,0.270686001,0.078229636,0.349298358,0.339557022,0.135352835,0,0.093858562,0.018870393,1,0.045585819,0.395377159,0.128684595,0.563268781,0,0.357241064,0.803186238,0.10679812,0.09967076,0.056354385,0.046909615
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S029_001_00000001.png,newtral,0.23400113,0.133512467,0.825621486,0.23810485,0.283157557,1,0.692308366,0.052029263,0,0.042990725,0.131507576,0.110359684,0.413706928,0,0.232023314,0.195227832,0.637819588,0.117845334,0.077893719,0.867220402
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S032_001_00000001.png,newtral,0.211496174,0.093873583,0.350184888,0.329037577,0.375053465,0,0.188282833,0.01162845,0,0.293257236,0.564992607,0.543213606,0.549137294,0,0.424577475,0.253542095,0.062065858,0.182177499,0.03218564,0.025560701
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S032_002_00000001.png,newtral,0.242896914,0.088480599,0.532276392,0.336815,0.189364091,0,0.159722075,0.008068202,1,0.100459799,0.664279401,0.401575863,0.5824036,0,0.305411547,0.333076,0.00491755,0.09616898,0.11070317,0.02601454
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S032_003_00000001.png,newtral,0.247319952,0.072461478,0.608257711,0.327376366,0.264307201,0,0.218069986,0.002549333,0,0.15423061,0.50146687,0.281256586,0.514278948,0,0.403727591,0.250559956,0.061936397,0.131904274,0.223049402,0.020532975
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S032_004_00000001.png,newtral,0.293430626,0.201901808,0.432164609,0.328189224,0.200793922,0,0.153550804,0.074497119,0,0.148698464,0.466057509,0.452547073,0.627298951,0,0.309569567,0.4140459,0.013949858,0.156854093,0.129771918,0.026282335
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S032_005_00000001.png,newtral,0.33640179,0.100772671,0.565211117,0.353217095,0.178148165,0,0.167262331,0.002749213,1,0.089713573,0.320657611,0.439579129,0.555451214,0,0.339798421,0.292713672,0.001700251,0.085418887,0.018412435,0.030257665
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S032_006_00000001.png,newtral,0.208026558,0.062988378,0.53873837,0.326407194,0.213250145,1,0.141396925,0.002156867,0,0.093996271,0.673590124,0.256213367,0.506839752,0,0.32188943,0.184984818,0.05045563,0.176368341,0.105309218,0.04595108
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S034_001_00000001.png,newtral,0.494418859,0.127029091,0.141077653,0.378958344,0.113128245,0,0.08724311,0.003158445,0,0.027780041,0.223758534,0.224568859,0.589225352,0,0.246343181,0.512372851,0.012024922,0.079468384,0.090145245,0.050041549
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S034_002_00000001.png,newtral,0.452483416,0.169672608,0.159337342,0.394711077,0.105805509,0,0.083689198,0.003303429,0,0.032460187,0.152673975,0.216771588,0.614866734,0,0.24393104,0.52200532,0.016351666,0.087771043,0.089849338,0.034213152
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S034_003_00000001.png,newtral,0.348796129,0.101879597,0.184820056,0.384118259,0.122350886,0,0.078189053,0.001103831,0,0.03216647,0.152203768,0.24026826,0.532059908,0,0.278703094,0.605943918,0.048060078,0.20655188,0.25560081,0.05518626
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S034_004_00000001.png,newtral,0.46324873,0.167153254,0.204526007,0.37226513,0.117839217,0,0.084802322,0.001726314,1,0.030558506,0.199222863,0.416403472,0.598446548,0,0.228387728,0.522521496,0.071992382,0.164099798,0.109117925,0.038593944
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S034_005_00000001.png,newtral,0.342050999,0.225954652,0.194505885,0.324687928,0.140689105,1,0.084700756,0.006778776,0,0.069574937,0.379607797,0.210558906,0.584469557,0,0.19795762,0.396337479,0.011036291,0.060402691,0.131140843,0.032505926
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S035_001_00000001.png,newtral,0.208554402,0.25148049,0.188082203,0.381267339,0.191441134,0,0.101376876,0.004377704,0,0.074648708,0.149364024,0.419354588,0.622799575,0,0.20430544,0.535085857,0.105775304,0.037602361,0.061049283,0.023649791
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S035_002_00000001.png,newtral,0.334864348,0.248300731,0.222795457,0.613145709,0.148793966,0,0.086803913,0.025347032,0,0.037743911,0.071443334,0.432088703,0.616941214,0,0.138407305,0.303499848,0.19902271,0.096632421,0.096634611,0.02788515
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S035_003_00000001.png,newtral,0.355651796,0.147952199,0.225628167,0.583382428,0.149112791,0,0.081723727,0.009642978,0,0.053303596,0.190581694,0.324451536,0.490799278,0,0.221254691,0.371050805,0.642663717,0.039745919,0.16678293,0.021760607
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S035_004_00000001.png,newtral,0.448937744,0.233842924,0.168972835,0.368872046,0.135586858,0,0.10132166,0.008621973,0,0.039682008,0.082369186,0.14481388,0.547763884,0,0.120726466,0.133156002,0.558693707,0.153508678,0.063462988,0.026394708
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S035_005_00000001.png,newtral,0.240944386,0.1988879,0.429010242,0.357643634,0.164289683,0,0.102115877,0.044189565,0,0.052572284,0.149543613,0.548515141,0.631744504,0,0.217599571,0.665671647,0.063685745,0.051968057,0.081604876,0.033209451
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S035_006_00000001.png,newtral,0.298993737,0.165293008,0.444017857,0.425449044,0.079032615,0,0.087968923,0.012224244,0,0.036560889,0.107295811,0.250564128,0.533518076,0,0.133096009,0.275615156,0.119266443,0.055108402,0.021330127,0.02868861
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S037_001_00000001.png,newtral,0.299077332,0.203638941,0.064380199,0.36741662,0.195392832,0,0.093548425,0.00459236,1,0.115492024,0.27057308,0.26519984,0.62001121,0,0.288896322,0.595710158,0.519645154,0.102357231,0.271467417,0.040810525
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S037_002_00000001.png,newtral,0.388581872,0.171144515,0.246963114,0.325983047,0.10264989,0,0.096492842,0.00102462,0,0.049385753,0.181328073,0.272449076,0.56923604,0,0.365217239,0.569305778,0.127206057,0.106895775,0.095175192,0.043481696
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S037_003_00000001.png,newtral,0.428392619,0.19787927,0.111004792,0.388214171,0.154364556,0,0.099966422,0.006929517,1,0.137954384,0.36841768,0.374209791,0.539649963,0,0.269723505,0.640919507,0.306397855,0.287053227,0.192531437,0.040176574
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S037_004_00000001.png,newtral,0.359888762,0.245663539,0.086866207,0.332618088,0.105548479,0,0.098311119,0.000389615,1,0.041082125,0.206682771,0.279017985,0.539066076,0,0.271824777,0.593669713,0.545619309,0.153394759,0.146428138,0.03308928
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S037_005_00000001.png,newtral,0.434406012,0.261994869,0.128732413,0.396445215,0.138731748,0,0.091778882,0.001437115,1,0.089197084,0.257815957,0.120245293,0.546194077,0,0.336227477,0.474491209,0.926464915,0.150042444,0.05505421,0.040967494
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S037_006_00000001.png,newtral,0.398072839,0.233742118,0.0985948,0.329682082,0.150672257,0,0.098728545,0.000274203,0,0.09007369,0.185410991,0.17776832,0.530643284,0,0.276496083,0.421931684,0.245506257,0.345769525,0.101759918,0.032493144
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S042_001_00000001.png,newtral,0.1981709,0.131563857,0.216152459,0.425822198,0.185947463,0,0.183217317,0.000604738,1,0.083548471,0.39893502,0.182423949,0.440321833,0,0.238159597,0.103518464,0.058883522,0.180327967,0.06777712,0.053042326
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S042_002_00000001.png,newtral,0.153144881,0.096545584,0.072942019,0.3512851,0.151002884,1,0.122219749,0.000712336,1,0.056402277,0.223416954,0.151389048,0.455866247,0,0.221864223,0.091008998,0.649932981,0.142593428,0.057941806,0.041973904
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S042_004_00000001.png,newtral,0.187044069,0.113607734,0.038647782,0.437679708,0.194264323,0,0.139646426,0.000448412,0,0.072902255,0.278168648,0.092516325,0.428575695,0,0.347235262,0.115835518,0.11987751,0.110626109,0.127901986,0.029547855
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S042_005_00000001.png,newtral,0.218700558,0.121092632,0.067957953,0.41060847,0.123729289,0,0.136846453,0.000702051,1,0.042230409,0.219051898,0.206445754,0.494067043,0,0.286275625,0.131787151,0.054833531,0.030762857,0.048379179,0.039311923
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S042_006_00000001.png,newtral,0.22220093,0.146951243,0.084319226,0.529677093,0.221948445,0,0.140760422,0.000552291,1,0.106610812,0.267639399,0.081569858,0.482015163,0,0.248618975,0.250171036,0.090889305,0.10451255,0.06769599,0.043952674
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S044_001_00000001.png,newtral,0.162298203,0.081971332,0.090708114,0.336143464,0.157096997,0,0.116960838,0.001682354,0,0.041383706,0.114739515,0.116980985,0.446919799,0,0.282511175,0.237151116,0.032501426,0.055411708,0.034077864,0.033481896
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S044_002_00000001.png,newtral,0.225301802,0.244933471,0.080999888,0.318643928,0.12774469,0,0.124224558,0.003299112,1,0.02992592,0.114912234,0.124776229,0.320067376,0,0.25776571,0.307837546,0.166606754,0.066789277,0.040286146,0.048816092
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S044_003_00000001.png,newtral,0.271003753,0.122385837,0.135678142,0.347571164,0.166842937,0,0.129873857,0.00384889,1,0.028410282,0.108141169,0.20550184,0.317283601,0,0.309153676,0.208997414,0.201857224,0.107756168,0.075074159,0.048068468
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S044_004_00000001.png,newtral,0.183182985,0.107340142,0.153325304,0.315734029,0.144561231,0,0.124810092,0.001073304,0,0.027736502,0.136684358,0.109673642,0.444845766,0,0.376766086,0.248118684,0.145572484,0.086917564,0.023285108,0.038344692
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S044_005_00000001.png,newtral,0.235247776,0.15701282,0.261249363,0.33988139,0.168044761,0,0.126664996,0.002646276,1,0.105719231,0.160595015,0.050448895,0.417869687,0,0.310338169,0.357067794,0.081101835,0.170520276,0.064692155,0.048055984
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /newtral/S044_006_00000001.png,newtral,0.192612663,0.112670369,0.280976206,0.321234107,0.119856104,0,0.124381401,0.000464942,0,0.026066057,0.113248594,0.312299132,0.487511367,0,0.323830903,0.162351131,0.100708559,0.072183855,0.056132104,0.059615429
